Time,Duration,Fixture,Combined,Hot,Cold
7/27 4:45:18 AM,6,Sink 3,0.379,0.281,0.098
7/27 5:12:54 AM,48,Kitchen Sink,1.72,1.275,0.445
7/27 5:14:48 AM,108,Sink 3,1.567,1.161,0.406
7/27 6:22:24 AM,102,Kitchen Sink,1.256,0.931,0.325
7/27 8:03:00 AM,144,Kitchen Sink,0.05,0.037,0.013
7/27 8:44:00 AM,30,CW,2.371,2.371,0.000
7/27 9:02:18 AM,6,Kitchen Sink,0.351,0.260,0.091
7/27 9:04:12 AM,6,Kitchen Sink,2.075,1.538,0.537
7/27 9:06:06 AM,48,Kitchen Sink,0.874,0.648,0.226
7/27 10:28:48 AM,36,Kitchen Sink,1.099,0.814,0.285
7/27 10:30:42 AM,30,Kitchen Sink,1.583,1.173,0.410
7/27 10:32:18 AM,66,CW,2.107,2.107,0.000
7/27 10:32:36 AM,18,Kitchen Sink,1.442,1.069,0.373
7/27 10:37:12 AM,216,Shower 1,2.629,1.948,0.681
7/27 10:43:18 AM,42,Kitchen Sink,1.205,0.893,0.312
7/27 10:45:12 AM,6,Kitchen Sink,0.428,0.317,0.111
7/27 10:49:30 AM,36,Kitchen Sink,0.214,0.159,0.055
7/27 12:35:12 PM,42,Kitchen Sink,0.532,0.394,0.138
7/27 12:37:06 PM,66,Kitchen Sink,0.867,0.642,0.225
7/27 12:39:00 PM,6,Kitchen Sink,1.423,1.055,0.368
7/27 12:41:00 PM,6,Kitchen Sink,0.011,0.008,0.003
7/27 1:20:48 PM,186,Sink 2,0.575,0.426,0.149
7/27 1:22:42 PM,6,Kitchen Sink,0.089,0.066,0.023
7/27 1:24:36 PM,42,Kitchen Sink,1.083,0.803,0.280
7/27 1:26:36 PM,42,Kitchen Sink,1.356,1.005,0.351
7/27 1:28:30 PM,48,Kitchen Sink,1.293,0.958,0.335
7/27 1:30:24 PM,66,Kitchen Sink,1.93,1.430,0.500
7/27 1:32:24 PM,24,Sink 2,1.064,0.788,0.276
7/27 1:34:18 PM,54,Kitchen Sink,1.477,1.095,0.382
7/27 1:36:12 PM,30,Sink 2,1.129,0.837,0.292
7/27 1:38:12 PM,6,Kitchen Sink,0.915,0.678,0.237
7/27 1:40:06 PM,12,Kitchen Sink,2.073,1.536,0.537
7/27 1:42:00 PM,66,Kitchen Sink,1.403,1.040,0.363
7/27 2:37:48 PM,54,Sink 2,1.495,1.108,0.387
7/27 5:25:36 PM,6,Kitchen Sink,0.597,0.442,0.155
7/27 5:27:30 PM,54,Kitchen Sink,2.191,1.624,0.567
7/27 5:27:36 PM,162,Kitchen Sink,1.219,0.903,0.316
7/27 5:29:30 PM,24,Kitchen Sink,0.046,0.034,0.012
7/27 5:47:48 PM,30,Sink 4,1.632,1.209,0.423
7/27 5:49:42 PM,6,Sink 2,0.006,0.004,0.002
7/27 6:25:12 PM,6,Kitchen Sink,0.041,0.030,0.011
7/27 6:27:06 PM,24,Kitchen Sink,1.177,0.872,0.305
7/27 6:29:00 PM,12,Sink 3,0.134,0.099,0.035
7/27 6:39:54 PM,78,Kitchen Sink,1.398,1.036,0.362
7/27 6:53:12 PM,54,Kitchen Sink,0.575,0.426,0.149
7/27 6:55:06 PM,18,Sink 2,0.044,0.033,0.011
7/27 6:57:06 PM,6,Kitchen Sink,0.037,0.027,0.010
7/27 6:59:00 PM,48,Kitchen Sink,1.67,1.238,0.432
7/27 7:19:48 PM,6,Kitchen Sink,1.493,1.106,0.387
7/27 7:29:54 PM,78,Kitchen Sink,0.59,0.437,0.153
7/27 7:31:48 PM,30,Kitchen Sink,0.729,0.540,0.189
7/27 7:33:42 PM,6,Kitchen Sink,0.573,0.425,0.148
7/27 7:35:42 PM,42,Kitchen Sink,1.437,1.065,0.372
7/27 7:37:36 PM,6,Sink 3,0.186,0.138,0.048
7/27 7:39:30 PM,6,Kitchen Sink,0.287,0.213,0.074
7/27 7:47:06 PM,6,Kitchen Sink,0.146,0.108,0.038
7/27 7:49:00 PM,66,Kitchen Sink,0.784,0.581,0.203
7/27 7:50:54 PM,54,Kitchen Sink,1.297,0.961,0.336
7/27 10:51:48 PM,36,Kitchen Sink,1.119,0.829,0.290
7/27 11:17:00 PM,24,Sink 3,1.771,1.312,0.459
7/27 11:19:00 PM,30,Sink 3,1.025,0.760,0.265
7/27 11:58:30 PM,6,Kitchen Sink,1.221,0.905,0.316
7/28 4:00:00 AM,18,Kitchen Sink,0.921,0.682,0.239
7/28 6:26:30 AM,6,Kitchen Sink,0.545,0.404,0.141
7/28 6:28:24 AM,54,Kitchen Sink,0.766,0.567,0.199
7/28 6:45:18 AM,24,Kitchen Sink,2.008,1.488,0.520
7/28 6:47:12 AM,36,Sink 3,0.494,0.366,0.128
7/28 6:49:06 AM,96,Sink 4,0.937,0.694,0.243
7/28 6:51:06 AM,48,Kitchen Sink,0.535,0.396,0.139
7/28 7:27:30 AM,42,Kitchen Sink,0.3,0.222,0.078
7/28 7:29:24 AM,54,Sink 3,0.962,0.713,0.249
7/28 8:03:42 AM,138,Kitchen Sink,1.506,1.116,0.390
7/28 8:05:42 AM,6,Kitchen Sink,1.029,0.762,0.267
7/28 8:40:18 AM,30,Sink 4,2.11,1.563,0.547
7/28 9:08:36 AM,24,CW,2.313,2.313,0.000
7/28 9:13:36 AM,90,CW,1.713,1.713,0.000
7/28 9:35:54 AM,6,Kitchen Sink,0.02,0.015,0.005
7/28 9:43:48 AM,36,Sink 2,0.929,0.688,0.241
7/28 9:49:00 AM,6,Kitchen Sink,1.929,1.429,0.500
7/28 10:22:54 AM,96,CW,2.114,2.114,0.000
7/28 10:27:54 AM,84,CW,1.85,1.850,0.000
7/28 10:38:06 AM,36,Kitchen Sink,1.038,0.769,0.269
7/28 10:40:00 AM,66,Kitchen Sink,0.725,0.537,0.188
7/28 11:11:36 AM,24,Sink 2,1.709,1.266,0.443
7/28 11:14:12 AM,24,Sink 2,1.98,1.467,0.513
7/28 11:37:12 AM,48,CW,2.461,2.461,0.000
7/28 11:42:06 AM,54,CW,2.726,2.726,0.000
7/28 12:00:30 PM,30,Sink 3,1.289,0.955,0.334
7/28 12:02:30 PM,90,Sink 2,1.339,0.992,0.347
7/28 12:10:48 PM,6,Kitchen Sink,1.309,0.970,0.339
7/28 12:12:42 PM,24,Kitchen Sink,1.182,0.876,0.306
7/28 12:14:36 PM,6,Kitchen Sink,0.617,0.457,0.160
7/28 12:25:06 PM,12,Kitchen Sink,0.728,0.539,0.189
7/28 12:27:00 PM,6,Sink 3,0.485,0.359,0.126
7/28 12:28:54 PM,114,Kitchen Sink,1.422,1.053,0.369
7/28 12:30:54 PM,12,Kitchen Sink,1.688,1.251,0.437
7/28 1:00:12 PM,18,Kitchen Sink,0.939,0.696,0.243
7/28 1:02:12 PM,108,Sink 4,1.518,1.125,0.393
7/28 1:09:12 PM,48,Sink 4,1.673,1.239,0.434
7/28 1:11:06 PM,12,Kitchen Sink,1.109,0.822,0.287
7/28 1:18:12 PM,42,Kitchen Sink,0.716,0.530,0.186
7/28 2:05:18 PM,12,Kitchen Sink,1.054,0.781,0.273
7/28 2:12:36 PM,132,Kitchen Sink,0.442,0.327,0.115
7/28 3:55:00 PM,60,Kitchen Sink,2.181,1.616,0.565
7/28 4:54:54 PM,12,Kitchen Sink,0.049,0.036,0.013
7/28 5:00:00 PM,6,Kitchen Sink,0.001,0.001,0.000
7/28 5:02:00 PM,6,Sink 3,0.183,0.136,0.047
7/28 5:03:54 PM,6,Kitchen Sink,1.233,0.913,0.320
7/28 5:05:48 PM,6,Sink 3,0.177,0.131,0.046
7/28 5:07:48 PM,102,Kitchen Sink,1.359,1.007,0.352
7/28 5:09:42 PM,18,Sink 2,0.947,0.702,0.245
7/28 5:24:36 PM,6,Kitchen Sink,1.36,1.008,0.352
7/28 5:33:12 PM,12,Sink 4,0.425,0.315,0.110
7/28 5:43:06 PM,12,Kitchen Sink,1.741,1.290,0.451
7/28 5:45:00 PM,6,Kitchen Sink,0.756,0.560,0.196
7/28 5:47:42 PM,90,Kitchen Sink,0.051,0.038,0.013
7/28 5:49:36 PM,48,Kitchen Sink,0.053,0.039,0.014
7/28 5:54:54 PM,6,Kitchen Sink,1.147,0.850,0.297
7/28 5:56:24 PM,78,Kitchen Sink,1.643,1.217,0.426
7/28 5:58:24 PM,102,Sink 3,0.82,0.607,0.213
7/28 6:15:36 PM,36,Kitchen Sink,1.335,0.989,0.346
7/28 6:17:30 PM,60,Kitchen Sink,1.257,0.931,0.326
7/28 6:19:30 PM,6,Kitchen Sink,0.037,0.027,0.010
7/28 6:21:00 PM,144,Kitchen Sink,1.474,1.092,0.382
7/28 6:55:54 PM,24,Sink 3,1.617,1.198,0.419
7/28 6:57:54 PM,30,Sink 2,1.223,0.906,0.317
7/28 7:00:48 PM,90,Sink 2,0.946,0.701,0.245
7/28 8:30:24 PM,78,CW,1.318,1.318,0.000
7/28 8:35:24 PM,66,CW,2.219,2.219,0.000
7/28 8:47:42 PM,72,Sink 3,0.769,0.570,0.199
7/28 9:38:18 PM,54,Sink 4,0.46,0.341,0.119
7/28 9:40:12 PM,24,Kitchen Sink,0.95,0.704,0.246
7/28 10:05:06 PM,42,Kitchen Sink,1.226,0.908,0.318
7/28 10:28:24 PM,132,Sink 4,0.049,0.036,0.013
7/28 11:03:18 PM,60,DW1,1.108,1.108,0.000
7/28 11:13:06 PM,78,DW1,1.377,1.377,0.000
7/28 11:22:48 PM,72,DW1,1.59,1.590,0.000
7/28 11:32:36 PM,126,DW1,1.723,1.723,0.000
7/28 11:42:24 PM,72,DW1,1.382,1.382,0.000
7/29 4:10:00 AM,42,Kitchen Sink,1.038,0.769,0.269
7/29 4:17:48 AM,96,Kitchen Sink,1.794,1.329,0.465
7/29 6:01:24 AM,6,Kitchen Sink,0.285,0.211,0.074
7/29 6:03:18 AM,12,Kitchen Sink,0.551,0.408,0.143
7/29 6:05:12 AM,138,Kitchen Sink,0.145,0.107,0.038
7/29 6:09:48 AM,114,Kitchen Sink,1.89,1.400,0.490
7/29 6:11:42 AM,60,Kitchen Sink,1.438,1.065,0.373
7/29 6:13:42 AM,6,Kitchen Sink,0.903,0.669,0.234
7/29 7:23:12 AM,54,Sink 2,0.494,0.366,0.128
7/29 7:25:06 AM,66,Kitchen Sink,1.028,0.761,0.267
7/29 7:27:06 AM,6,Kitchen Sink,1.777,1.316,0.461
7/29 7:29:00 AM,6,Kitchen Sink,0.753,0.558,0.195
7/29 7:30:12 AM,12,Kitchen Sink,1.587,1.175,0.412
7/29 7:30:54 AM,36,Sink 4,1.877,1.390,0.487
7/29 7:32:54 AM,18,Kitchen Sink,2.442,1.809,0.633
7/29 7:34:48 AM,6,Kitchen Sink,1.021,0.756,0.265
7/29 7:36:42 AM,18,Kitchen Sink,1.222,0.905,0.317
7/29 7:38:42 AM,42,Sink 2,1.518,1.124,0.394
7/29 11:02:30 AM,78,Kitchen Sink,2.138,1.583,0.555
7/29 11:04:24 AM,12,Sink 2,1.583,1.172,0.411
7/29 11:06:24 AM,18,Kitchen Sink,1.898,1.406,0.492
7/29 12:44:06 PM,132,Kitchen Sink,0.463,0.343,0.120
7/29 12:50:12 PM,66,Sink 4,0.457,0.338,0.119
7/29 1:35:06 PM,6,Sink 4,0.432,0.320,0.112
7/29 1:50:48 PM,60,Kitchen Sink,1.854,1.373,0.481
7/29 1:52:42 PM,12,Kitchen Sink,1.171,0.867,0.304
7/29 1:56:42 PM,72,DW1,1.078,1.078,0.000
7/29 2:06:30 PM,144,DW1,1.302,1.302,0.000
7/29 2:16:18 PM,84,DW1,1.334,1.334,0.000
7/29 2:26:00 PM,72,DW1,1.66,1.660,0.000
7/29 2:35:48 PM,90,DW1,1.28,1.280,0.000
7/29 2:38:18 PM,126,Kitchen Sink,0.092,0.068,0.024
7/29 2:43:42 PM,150,Kitchen Sink,1.533,1.135,0.398
7/29 2:45:36 PM,96,DW1,1.198,1.198,0.000
7/29 3:11:12 PM,18,Kitchen Sink,1.374,1.018,0.356
7/29 4:08:36 PM,108,Kitchen Sink,0.508,0.376,0.132
7/29 4:46:06 PM,18,Kitchen Sink,0.553,0.410,0.143
7/29 4:52:54 PM,42,Sink 3,1.772,1.312,0.460
7/29 6:03:48 PM,342,Shower 1,2.584,1.914,0.670
7/29 6:04:54 PM,36,Kitchen Sink,1.576,1.167,0.409
7/29 6:06:54 PM,36,Sink 2,0.51,0.378,0.132
7/29 6:08:48 PM,6,Sink 4,0.175,0.130,0.045
7/29 6:36:18 PM,96,Kitchen Sink,0.836,0.619,0.217
7/29 7:09:00 PM,96,Sink 4,1.357,1.005,0.352
7/29 7:10:54 PM,6,Kitchen Sink,1.414,1.047,0.367
7/29 7:20:18 PM,96,Kitchen Sink,0.87,0.644,0.226
7/29 7:37:30 PM,12,Kitchen Sink,1.721,1.275,0.446
7/29 7:39:24 PM,60,Kitchen Sink,1.69,1.252,0.438
7/29 8:25:12 PM,6,Kitchen Sink,0.054,0.040,0.014
7/29 9:36:00 PM,78,Kitchen Sink,1.687,1.249,0.438
7/29 10:28:48 PM,48,DW1,1.253,1.253,0.000
7/29 10:38:36 PM,72,DW1,1.453,1.453,0.000
7/29 10:48:24 PM,96,DW1,1.592,1.592,0.000
7/29 10:49:06 PM,102,Kitchen Sink,0.957,0.709,0.248
7/29 10:58:12 PM,96,DW1,1.414,1.414,0.000
7/29 11:25:54 PM,42,Kitchen Sink,1.885,1.396,0.489
7/29 11:30:48 PM,6,Kitchen Sink,0.08,0.059,0.021
7/30 2:51:48 AM,6,Sink 3,0.293,0.217,0.076
7/30 6:07:42 AM,78,CW,2.747,2.747,0.000
7/30 6:12:42 AM,42,CW,1.074,1.074,0.000
7/30 7:06:36 AM,18,Kitchen Sink,0.846,0.626,0.220
7/30 8:15:24 AM,24,Sink 4,0.948,0.702,0.246
7/30 8:17:18 AM,18,Kitchen Sink,0.662,0.490,0.172
7/30 8:19:18 AM,6,Kitchen Sink,0.347,0.257,0.090
7/30 9:25:12 AM,6,Kitchen Sink,2.647,1.960,0.687
7/30 9:27:06 AM,18,Sink 4,1.645,1.218,0.427
7/30 9:29:06 AM,6,Sink 2,0.093,0.069,0.024
7/30 9:31:00 AM,6,Sink 3,0.31,0.230,0.080
7/30 9:32:54 AM,6,Sink 2,0.17,0.126,0.044
7/30 9:34:48 AM,66,Kitchen Sink,1,0.740,0.260
7/30 9:36:48 AM,30,Kitchen Sink,1.072,0.794,0.278
7/30 9:38:42 AM,6,Kitchen Sink,1.151,0.852,0.299
7/30 9:40:36 AM,6,Sink 3,0.54,0.400,0.140
7/30 9:42:36 AM,30,Sink 4,0.672,0.498,0.174
7/30 9:44:30 AM,18,Sink 2,1.659,1.228,0.431
7/30 9:53:12 AM,6,Kitchen Sink,0.587,0.435,0.152
7/30 9:55:06 AM,18,Kitchen Sink,1.421,1.052,0.369
7/30 10:38:48 AM,228,Shower 1,2.18,1.614,0.566
7/30 12:02:00 PM,30,Kitchen Sink,2.006,1.485,0.521
7/30 12:33:54 PM,84,Sink 3,1.2,0.889,0.311
7/30 12:35:48 PM,42,Kitchen Sink,1.602,1.186,0.416
7/30 12:37:42 PM,18,Kitchen Sink,1.699,1.258,0.441
7/30 12:39:42 PM,108,Sink 2,0.455,0.337,0.118
7/30 12:41:36 PM,72,Kitchen Sink,1.03,0.763,0.267
7/30 12:43:30 PM,24,Kitchen Sink,1.014,0.751,0.263
7/30 2:36:42 PM,6,Kitchen Sink,1.192,0.883,0.309
7/30 2:40:18 PM,6,Sink 2,1.01,0.748,0.262
7/30 3:28:54 PM,18,Kitchen Sink,0.702,0.520,0.182
7/30 3:30:48 PM,60,Kitchen Sink,1.203,0.891,0.312
7/30 3:32:42 PM,78,Sink 3,0.434,0.321,0.113
7/30 3:34:36 PM,6,Kitchen Sink,0.043,0.032,0.011
7/30 3:36:36 PM,24,Kitchen Sink,1.083,0.802,0.281
7/30 3:38:30 PM,24,Sink 2,1.314,0.973,0.341
7/30 4:21:36 PM,24,CW,2.686,2.686,0.000
7/30 4:59:54 PM,18,Kitchen Sink,2.576,1.907,0.669
7/30 5:35:48 PM,60,CW,2.281,2.281,0.000
7/30 6:12:36 PM,24,Sink 4,0.839,0.621,0.218
7/30 6:30:18 PM,96,Kitchen Sink,0.521,0.386,0.135
7/30 7:51:06 PM,12,Sink 2,2.468,1.827,0.641
7/30 7:53:00 PM,42,Kitchen Sink,0.895,0.663,0.232
7/30 7:53:36 PM,84,Kitchen Sink,0.882,0.653,0.229
7/30 7:55:00 PM,24,Kitchen Sink,0.255,0.189,0.066
7/30 8:51:30 PM,6,Kitchen Sink,0.069,0.051,0.018
7/30 8:53:30 PM,6,Kitchen Sink,2.726,2.018,0.708
7/30 10:50:06 PM,420,Shower 1,2.043,1.513,0.530
7/31 4:09:54 AM,18,Kitchen Sink,0.609,0.451,0.158
7/31 6:06:18 AM,444,Shower 2,1.576,1.167,0.409
7/31 6:51:48 AM,24,Sink 4,1.324,0.980,0.344
7/31 6:53:42 AM,36,Kitchen Sink,0.917,0.679,0.238
7/31 7:17:48 AM,12,Kitchen Sink,0.295,0.218,0.077
7/31 7:31:00 AM,594,Shower 1,1.538,1.139,0.399
7/31 8:34:00 AM,42,Kitchen Sink,0.316,0.234,0.082
7/31 8:36:00 AM,42,Kitchen Sink,1.409,1.043,0.366
7/31 10:49:42 AM,48,Sink 4,1.155,0.855,0.300
7/31 10:51:36 AM,24,Kitchen Sink,1.357,1.005,0.352
7/31 11:27:00 AM,168,CW,3.219,3.219,0.000
7/31 11:28:06 AM,24,Kitchen Sink,1.241,0.919,0.322
7/31 11:57:24 AM,6,Kitchen Sink,0.137,0.101,0.036
7/31 12:38:36 PM,30,Kitchen Sink,1.727,1.278,0.449
7/31 12:40:36 PM,6,Kitchen Sink,0.672,0.497,0.175
7/31 12:46:30 PM,18,Kitchen Sink,1.586,1.174,0.412
7/31 1:51:12 PM,60,Kitchen Sink,0.858,0.635,0.223
7/31 2:04:06 PM,6,Sink 4,0.324,0.240,0.084
7/31 3:02:12 PM,18,Kitchen Sink,0.468,0.346,0.122
7/31 3:04:12 PM,6,Kitchen Sink,0.212,0.157,0.055
7/31 3:06:06 PM,30,Kitchen Sink,1.277,0.945,0.332
7/31 3:08:00 PM,30,Kitchen Sink,1.125,0.833,0.292
7/31 3:19:54 PM,6,Kitchen Sink,0.013,0.010,0.003
7/31 4:02:36 PM,60,Sink 2,1.801,1.333,0.468
7/31 4:04:36 PM,42,Kitchen Sink,1.818,1.346,0.472
7/31 5:06:06 PM,48,Kitchen Sink,1.911,1.415,0.496
7/31 5:23:36 PM,6,Sink 2,0.115,0.085,0.030
7/31 5:24:24 PM,12,Sink 3,0.924,0.684,0.240
7/31 6:46:54 PM,60,Sink 2,1.577,1.167,0.410
7/31 6:48:48 PM,18,Kitchen Sink,1.16,0.859,0.301
7/31 6:54:24 PM,60,Sink 3,1.271,0.941,0.330
7/31 6:56:18 PM,12,Kitchen Sink,0.041,0.030,0.011
7/31 6:58:18 PM,6,Sink 2,0.546,0.404,0.142
7/31 7:00:12 PM,18,Sink 3,1.724,1.276,0.448
7/31 7:54:42 PM,66,Kitchen Sink,1.27,0.940,0.330
7/31 8:30:30 PM,24,Kitchen Sink,0.53,0.392,0.138
7/31 9:23:36 PM,126,Kitchen Sink,1.052,0.779,0.273
7/31 9:56:30 PM,6,Kitchen Sink,0.703,0.520,0.183
7/31 9:58:24 PM,24,Kitchen Sink,0.936,0.693,0.243
7/31 10:27:36 PM,12,Kitchen Sink,1.365,1.010,0.355
8/1 1:00:36 AM,6,Kitchen Sink,0.018,0.013,0.005
8/1 5:39:48 AM,78,Kitchen Sink,0.326,0.241,0.085
8/1 6:47:48 AM,18,Kitchen Sink,1.274,0.943,0.331
8/1 7:05:36 AM,24,Sink 2,1.153,0.853,0.300
8/1 7:21:06 AM,12,Kitchen Sink,1.001,0.741,0.260
8/1 9:24:00 AM,120,Kitchen Sink,1.42,1.051,0.369
8/1 10:06:12 AM,30,Sink 2,1.224,0.906,0.318
8/1 10:49:12 AM,36,Kitchen Sink,1.504,1.113,0.391
8/1 10:50:36 AM,42,Kitchen Sink,0.917,0.679,0.238
8/1 10:51:12 AM,108,Kitchen Sink,0.96,0.711,0.249
8/1 11:00:18 AM,42,Kitchen Sink,0.952,0.705,0.247
8/1 11:43:30 AM,24,Kitchen Sink,1.131,0.837,0.294
8/1 11:45:24 AM,54,Kitchen Sink,0.564,0.417,0.147
8/1 12:04:12 PM,30,Kitchen Sink,1.686,1.248,0.438
8/1 12:06:06 PM,6,Kitchen Sink,0.314,0.232,0.082
8/1 12:08:00 PM,6,Kitchen Sink,1.094,0.810,0.284
8/1 1:00:18 PM,6,Kitchen Sink,0.09,0.067,0.023
8/1 1:02:18 PM,30,Sink 3,0.187,0.138,0.049
8/1 1:04:12 PM,6,Sink 2,0.142,0.105,0.037
8/1 1:06:42 PM,426,Shower 1,1.966,1.455,0.511
8/1 1:16:06 PM,324,Shower 2,2.706,2.003,0.703
8/1 1:45:36 PM,60,Kitchen Sink,0.68,0.503,0.177
8/1 1:46:36 PM,276,Shower 1,1.343,0.994,0.349
8/1 1:47:36 PM,36,Kitchen Sink,0.835,0.618,0.217
8/1 1:49:30 PM,30,Kitchen Sink,1.114,0.824,0.290
8/1 1:51:24 PM,6,Kitchen Sink,0.063,0.047,0.016
8/1 1:54:30 PM,12,Kitchen Sink,0.784,0.580,0.204
8/1 2:52:24 PM,54,Kitchen Sink,0.757,0.560,0.197
8/1 2:54:24 PM,54,Kitchen Sink,0.882,0.653,0.229
8/1 3:16:42 PM,30,Sink 2,2.221,1.644,0.577
8/1 3:18:36 PM,60,Kitchen Sink,0.871,0.645,0.226
8/1 3:34:42 PM,6,Kitchen Sink,1.141,0.844,0.297
8/1 3:51:00 PM,12,Sink 2,1.704,1.261,0.443
8/1 3:53:00 PM,42,Kitchen Sink,1.62,1.199,0.421
8/1 3:54:54 PM,42,Kitchen Sink,0.98,0.725,0.255
8/1 4:23:36 PM,42,Kitchen Sink,0.554,0.410,0.144
8/1 5:03:06 PM,90,Kitchen Sink,2.052,1.519,0.533
8/1 5:23:18 PM,18,Kitchen Sink,0.046,0.034,0.012
8/1 5:35:00 PM,24,Kitchen Sink,1.329,0.984,0.345
8/1 5:36:54 PM,24,Kitchen Sink,0.397,0.294,0.103
8/1 5:38:48 PM,12,Kitchen Sink,0.575,0.426,0.149
8/1 5:40:48 PM,6,Kitchen Sink,0.252,0.187,0.065
8/1 5:50:12 PM,150,Kitchen Sink,1.316,0.974,0.342
8/1 5:52:06 PM,12,Sink 4,0.557,0.412,0.145
8/1 5:54:00 PM,12,Kitchen Sink,2.337,1.730,0.607
8/1 6:10:42 PM,24,Kitchen Sink,1.522,1.126,0.396
8/1 6:15:48 PM,6,Kitchen Sink,0.15,0.111,0.039
8/1 6:18:54 PM,6,Kitchen Sink,0.499,0.369,0.130
8/1 6:30:06 PM,18,Kitchen Sink,1.909,1.413,0.496
8/1 6:52:06 PM,30,Kitchen Sink,0.698,0.517,0.181
8/1 6:54:06 PM,42,Kitchen Sink,1.419,1.050,0.369
8/1 6:56:00 PM,24,Sink 2,0.892,0.660,0.232
8/1 6:57:54 PM,30,Kitchen Sink,0.045,0.033,0.012
8/1 6:59:54 PM,18,Sink 3,0.998,0.739,0.259
8/1 7:01:48 PM,6,Kitchen Sink,0.281,0.208,0.073
8/1 7:03:42 PM,6,Sink 2,1.061,0.785,0.276
8/1 7:05:42 PM,6,Kitchen Sink,0.473,0.350,0.123
8/1 7:07:36 PM,48,Kitchen Sink,0.677,0.501,0.176
8/1 7:09:30 PM,12,Sink 2,1.436,1.063,0.373
8/1 7:11:24 PM,12,Kitchen Sink,0.526,0.389,0.137
8/1 7:13:24 PM,12,Sink 4,1.104,0.817,0.287
8/1 7:32:00 PM,90,Sink 3,0.63,0.466,0.164
8/1 7:33:54 PM,24,Kitchen Sink,0.044,0.033,0.011
8/1 7:37:06 PM,522,Shower 1,1.47,1.088,0.382
8/1 7:50:12 PM,6,Kitchen Sink,0.779,0.577,0.202
8/1 7:52:12 PM,18,Sink 4,2.249,1.665,0.584
8/1 7:54:06 PM,60,Kitchen Sink,1.478,1.094,0.384
8/1 8:17:42 PM,6,Kitchen Sink,1.088,0.805,0.283
8/1 8:24:54 PM,6,Kitchen Sink,0.702,0.520,0.182
8/1 9:43:48 PM,330,Shower 1,2.402,1.778,0.624
8/1 10:14:24 PM,660,Shower 1,2.323,1.719,0.604
8/1 10:23:48 PM,12,Kitchen Sink,0.91,0.674,0.236
8/1 10:58:36 PM,24,Sink 2,0.456,0.337,0.119
8/2 5:04:18 AM,6,Sink 2,0.325,0.240,0.085
8/2 5:55:42 AM,60,Kitchen Sink,1.826,1.351,0.475
8/2 5:59:12 AM,6,Kitchen Sink,0.691,0.511,0.180
8/2 6:04:00 AM,42,Kitchen Sink,1.052,0.778,0.274
8/2 6:09:18 AM,6,Kitchen Sink,1.298,0.960,0.338
8/2 6:11:12 AM,30,Kitchen Sink,1.817,1.345,0.472
8/2 6:24:06 AM,6,Sink 3,0.031,0.023,0.008
8/2 6:26:06 AM,6,Kitchen Sink,0.809,0.599,0.210
8/2 6:28:00 AM,24,Sink 4,0.698,0.516,0.182
8/2 7:17:06 AM,48,Kitchen Sink,1.917,1.419,0.498
8/2 7:18:30 AM,108,Kitchen Sink,0.231,0.171,0.060
8/2 7:19:06 AM,36,Kitchen Sink,1.748,1.293,0.455
8/2 7:20:24 AM,60,Sink 2,0.43,0.318,0.112
8/2 7:22:18 AM,6,Kitchen Sink,0.247,0.183,0.064
8/2 7:24:18 AM,36,Kitchen Sink,1.423,1.053,0.370
8/2 8:22:42 AM,24,Sink 4,1.739,1.287,0.452
8/2 8:24:36 AM,42,Kitchen Sink,0.551,0.408,0.143
8/2 8:26:30 AM,6,Kitchen Sink,0.667,0.494,0.173
8/2 8:28:30 AM,6,Sink 3,0.385,0.285,0.100
8/2 8:47:12 AM,6,CW,1.407,1.407,0.000
8/2 8:52:06 AM,66,CW,1.43,1.430,0.000
8/2 8:57:06 AM,84,CW,1.649,1.649,0.000
8/2 9:04:06 AM,18,CW,3.109,3.109,0.000
8/2 9:44:42 AM,18,Sink 4,0.375,0.277,0.098
8/2 9:46:42 AM,54,Kitchen Sink,1.438,1.064,0.374
8/2 9:48:36 AM,12,Kitchen Sink,0.913,0.676,0.237
8/2 10:01:24 AM,24,CW,2.353,2.353,0.000
8/2 10:06:24 AM,60,CW,2.778,2.778,0.000
8/2 10:11:24 AM,6,CW,3.847,3.847,0.000
8/2 10:22:30 AM,66,Kitchen Sink,0.481,0.356,0.125
8/2 10:24:30 AM,30,Kitchen Sink,1.026,0.759,0.267
8/2 10:26:24 AM,6,Kitchen Sink,1.779,1.316,0.463
8/2 11:45:42 AM,66,Kitchen Sink,0.787,0.582,0.205
8/2 11:51:42 AM,6,Kitchen Sink,0.109,0.081,0.028
8/2 11:53:36 AM,78,Kitchen Sink,1.23,0.910,0.320
8/2 1:12:42 PM,48,Sink 4,0.05,0.037,0.013
8/2 1:14:36 PM,36,Kitchen Sink,2.133,1.578,0.555
8/2 1:16:36 PM,6,Sink 2,0.322,0.238,0.084
8/2 1:18:30 PM,12,Kitchen Sink,0.594,0.440,0.154
8/2 1:20:24 PM,6,Kitchen Sink,1.224,0.906,0.318
8/2 1:22:24 PM,18,Kitchen Sink,0.549,0.406,0.143
8/2 1:24:18 PM,84,Kitchen Sink,1.799,1.331,0.468
8/2 1:26:12 PM,240,Kitchen Sink,0.744,0.551,0.193
8/2 1:45:30 PM,12,Kitchen Sink,0.175,0.129,0.046
8/2 4:15:24 PM,288,Shower 1,1.521,1.125,0.396
8/2 4:45:54 PM,672,Shower 1,2.353,1.741,0.612
