Time,Duration,Fixture,Combined,Hot,Cold
8/2 6:48:48 AM,90,Kitchen Sink,1.494,1.105,0.389
8/2 6:50:42 AM,54,Kitchen Sink,0.356,0.263,0.093
8/2 6:52:36 AM,12,Kitchen Sink,0.425,0.314,0.111
8/2 7:35:12 AM,42,Kitchen Sink,1.586,1.174,0.412
8/2 7:42:06 AM,6,Sink 4,0.6,0.444,0.156
8/2 7:44:06 AM,126,Kitchen Sink,1.231,0.911,0.320
8/2 7:46:00 AM,114,Kitchen Sink,1.283,0.949,0.334
8/2 8:01:54 AM,96,Kitchen Sink,0.544,0.403,0.141
8/2 8:03:54 AM,54,Sink 4,0.556,0.411,0.145
8/2 8:05:48 AM,78,Kitchen Sink,1.341,0.992,0.349
8/2 8:19:00 AM,12,Sink 4,1.092,0.808,0.284
8/2 8:49:42 AM,522,Bath 2,3.449,2.552,0.897
8/2 9:47:06 AM,78,Sink 3,1.516,1.122,0.394
8/2 11:07:42 AM,6,Kitchen Sink,0.206,0.152,0.054
8/2 11:09:36 AM,12,Kitchen Sink,1.044,0.773,0.271
8/2 11:11:30 AM,42,Kitchen Sink,1.139,0.843,0.296
8/2 11:13:24 AM,78,Kitchen Sink,0.65,0.481,0.169
8/2 12:15:30 PM,150,Kitchen Sink,2.262,1.674,0.588
8/2 12:17:24 PM,6,Kitchen Sink,0.468,0.346,0.122
8/2 12:17:24 PM,132,Kitchen Sink,0.798,0.590,0.208
8/2 12:57:48 PM,36,Kitchen Sink,0.88,0.651,0.229
8/2 1:26:54 PM,6,Kitchen Sink,1.597,1.182,0.415
8/2 3:53:48 PM,6,Sink 3,0.523,0.387,0.136
8/2 4:04:42 PM,72,Kitchen Sink,2.17,1.606,0.564
8/2 5:19:30 PM,12,Sink 4,2.171,1.606,0.565
8/2 5:21:24 PM,42,Kitchen Sink,1.85,1.369,0.481
8/2 5:23:18 PM,6,Sink 3,0.639,0.473,0.166
8/2 5:25:12 PM,6,Kitchen Sink,0.257,0.190,0.067
8/2 5:27:12 PM,6,Kitchen Sink,0.313,0.232,0.081
8/2 5:29:06 PM,24,Sink 3,2.124,1.572,0.552
8/2 6:49:42 PM,90,Kitchen Sink,2.25,1.665,0.585
8/2 6:51:36 PM,6,Sink 4,0.023,0.017,0.006
8/2 7:23:54 PM,54,DW1,1.501,1.501,0.000
8/2 7:33:42 PM,102,DW1,1.37,1.370,0.000
8/2 7:43:24 PM,66,DW1,1.619,1.619,0.000
8/2 7:53:12 PM,84,DW1,1.317,1.317,0.000
8/2 8:04:24 PM,12,Kitchen Sink,1.657,1.226,0.431
8/2 8:24:48 PM,60,CW,2.378,2.378,0.000
8/2 8:37:30 PM,102,Kitchen Sink,0.744,0.551,0.193
8/2 10:59:18 PM,24,Kitchen Sink,0.508,0.376,0.132
8/2 11:48:06 PM,12,Kitchen Sink,0.043,0.032,0.011
8/3 6:04:00 AM,492,Shower 1,2.079,1.538,0.541
8/3 7:02:06 AM,6,Sink 3,0.078,0.058,0.020
8/3 7:04:00 AM,18,Kitchen Sink,1.138,0.842,0.296
8/3 7:33:06 AM,72,CW,1.381,1.381,0.000
8/3 7:57:30 AM,66,Kitchen Sink,0.628,0.465,0.163
8/3 8:47:18 AM,42,CW,2.362,2.362,0.000
8/3 8:59:24 AM,42,Sink 3,2.085,1.543,0.542
8/3 9:02:54 AM,6,Kitchen Sink,1.869,1.383,0.486
8/3 9:04:54 AM,36,Kitchen Sink,1.423,1.053,0.370
8/3 11:55:54 AM,60,CW,1.444,1.444,0.000
8/3 3:20:06 PM,30,Sink 2,0.957,0.708,0.249
8/3 4:17:42 PM,30,Kitchen Sink,1.26,0.932,0.328
8/3 4:19:36 PM,18,Sink 2,2.351,1.739,0.612
8/3 4:21:30 PM,6,Kitchen Sink,0.02,0.015,0.005
8/3 4:23:24 PM,24,Kitchen Sink,1.067,0.789,0.278
8/3 4:25:24 PM,48,Kitchen Sink,1.893,1.400,0.493
8/3 4:27:18 PM,18,Kitchen Sink,0.863,0.638,0.225
8/3 4:29:12 PM,24,Kitchen Sink,1.236,0.914,0.322
8/3 5:38:24 PM,6,Kitchen Sink,0.019,0.014,0.005
8/3 5:40:18 PM,60,Kitchen Sink,0.955,0.707,0.248
8/3 5:42:18 PM,6,Kitchen Sink,0.638,0.472,0.166
8/3 5:44:12 PM,18,Kitchen Sink,2.167,1.603,0.564
8/3 6:12:42 PM,24,Kitchen Sink,0.75,0.555,0.195
8/3 6:19:30 PM,12,Kitchen Sink,0.991,0.733,0.258
8/3 6:21:24 PM,36,Sink 3,1.937,1.433,0.504
8/3 7:02:54 PM,48,DW1,0.947,0.947,0.000
8/3 7:12:42 PM,72,DW1,1.753,1.753,0.000
8/3 7:22:30 PM,72,DW1,1.096,1.096,0.000
8/3 7:25:30 PM,18,Sink 3,0.707,0.523,0.184
8/3 7:32:18 PM,72,DW1,1.375,1.375,0.000
8/3 7:42:00 PM,48,DW1,1.219,1.219,0.000
8/3 8:05:24 PM,6,Kitchen Sink,0.109,0.081,0.028
8/3 8:07:18 PM,6,Kitchen Sink,1.801,1.332,0.469
8/3 8:09:18 PM,24,Kitchen Sink,1.239,0.917,0.322
8/3 8:11:12 PM,30,Sink 3,0.505,0.374,0.131
8/3 9:28:36 PM,6,Sink 3,1.052,0.778,0.274
8/3 9:53:00 PM,6,Kitchen Sink,0.016,0.012,0.004
8/3 9:54:54 PM,6,Kitchen Sink,0.702,0.519,0.183
8/3 9:56:54 PM,24,Kitchen Sink,1.9,1.406,0.494
8/3 10:03:24 PM,72,Kitchen Sink,1.136,0.840,0.296
8/3 10:05:54 PM,6,Kitchen Sink,1.607,1.189,0.418
8/3 10:41:12 PM,6,Kitchen Sink,0.75,0.555,0.195
8/3 11:22:36 PM,6,Sink 2,1.705,1.261,0.444
8/4 5:40:00 AM,6,Kitchen Sink,0.017,0.013,0.004
8/4 5:42:00 AM,18,Kitchen Sink,2.154,1.593,0.561
8/4 6:56:24 AM,36,Kitchen Sink,0.786,0.581,0.205
8/4 7:05:54 AM,6,Kitchen Sink,1.563,1.156,0.407
8/4 7:07:48 AM,60,Kitchen Sink,0.085,0.063,0.022
8/4 7:09:48 AM,96,Kitchen Sink,2.185,1.616,0.569
8/4 7:11:42 AM,24,Kitchen Sink,1.785,1.320,0.465
8/4 7:51:36 AM,18,Sink 3,1.057,0.782,0.275
8/4 7:53:30 AM,18,Kitchen Sink,1.029,0.761,0.268
8/4 7:55:24 AM,48,Sink 2,1.872,1.385,0.487
8/4 8:16:54 AM,414,Shower 2,2.252,1.666,0.586
8/4 8:28:24 AM,30,Sink 2,0.527,0.390,0.137
8/4 8:30:24 AM,30,Kitchen Sink,0.656,0.485,0.171
8/4 8:32:48 AM,42,Kitchen Sink,1.354,1.002,0.352
8/4 9:15:06 AM,24,Kitchen Sink,1.108,0.820,0.288
8/4 9:44:30 AM,246,Kitchen Sink,1.968,1.456,0.512
8/4 10:31:00 AM,18,Kitchen Sink,0.725,0.536,0.189
8/4 10:32:54 AM,36,Kitchen Sink,1.169,0.865,0.304
8/4 12:02:12 PM,18,Kitchen Sink,1.256,0.929,0.327
8/4 1:57:30 PM,54,Sink 3,1.183,0.875,0.308
8/4 1:59:24 PM,6,Kitchen Sink,0.236,0.175,0.061
8/4 2:01:18 PM,6,Kitchen Sink,0.618,0.457,0.161
8/4 2:03:18 PM,12,Kitchen Sink,0.942,0.697,0.245
8/4 2:05:12 PM,6,Kitchen Sink,0.327,0.242,0.085
8/4 2:07:06 PM,60,Kitchen Sink,1.863,1.378,0.485
8/4 2:09:06 PM,12,Kitchen Sink,2.207,1.633,0.574
8/4 2:11:00 PM,6,Kitchen Sink,0.693,0.513,0.180
8/4 2:12:54 PM,36,Sink 3,1.692,1.252,0.440
8/4 3:05:42 PM,12,Kitchen Sink,0.973,0.720,0.253
8/4 3:22:48 PM,42,Kitchen Sink,0.188,0.139,0.049
8/4 5:11:12 PM,6,Sink 4,0.909,0.672,0.237
8/4 6:04:06 PM,90,CW,2.87,2.870,0.000
8/4 6:26:06 PM,12,Kitchen Sink,1.129,0.835,0.294
8/4 6:28:06 PM,6,Kitchen Sink,0.584,0.432,0.152
8/4 7:51:18 PM,24,Kitchen Sink,0.404,0.299,0.105
8/4 8:57:30 PM,6,Sink 2,0.601,0.445,0.156
8/5 2:03:12 AM,66,Kitchen Sink,0.398,0.294,0.104
8/5 4:11:18 AM,48,Kitchen Sink,1.345,0.995,0.350
8/5 4:13:18 AM,84,Kitchen Sink,0.975,0.721,0.254
8/5 6:18:18 AM,42,Sink 3,1.789,1.323,0.466
8/5 6:23:24 AM,72,Kitchen Sink,0.879,0.650,0.229
8/5 6:25:18 AM,54,Sink 2,1.45,1.072,0.378
8/5 6:27:12 AM,96,Sink 4,2.164,1.600,0.564
8/5 8:28:06 AM,6,Sink 2,0.005,0.004,0.001
8/5 8:30:00 AM,24,Kitchen Sink,0.988,0.731,0.257
8/5 8:58:24 AM,36,Kitchen Sink,0.992,0.734,0.258
8/5 9:41:42 AM,492,Shower 1,2.546,1.883,0.663
8/5 10:12:18 AM,360,Shower 1,1.808,1.337,0.471
8/5 12:08:48 PM,6,Sink 2,2.12,1.568,0.552
8/5 12:12:54 PM,246,Bath 1,3.421,2.530,0.891
8/5 1:48:00 PM,12,Kitchen Sink,1.811,1.339,0.472
8/5 3:28:12 PM,564,Shower 2,3.207,2.372,0.835
8/5 3:52:24 PM,72,CW,2.525,2.525,0.000
8/5 3:57:18 PM,24,Sink 2,0.826,0.611,0.215
8/5 5:08:18 PM,6,Sink 2,0.216,0.160,0.056
8/5 5:10:12 PM,36,Kitchen Sink,0.646,0.478,0.168
8/5 5:12:06 PM,24,Kitchen Sink,1.82,1.346,0.474
8/5 5:14:06 PM,60,Kitchen Sink,1.055,0.780,0.275
8/5 5:16:00 PM,30,Kitchen Sink,2.017,1.492,0.525
8/5 5:30:24 PM,30,Kitchen Sink,1.802,1.333,0.469
8/5 5:32:18 PM,60,Kitchen Sink,1.355,1.002,0.353
8/5 5:34:12 PM,18,Kitchen Sink,1.532,1.133,0.399
8/5 5:36:12 PM,12,Kitchen Sink,1.003,0.742,0.261
8/5 5:38:06 PM,12,Kitchen Sink,2.229,1.649,0.580
8/5 5:40:00 PM,6,Kitchen Sink,0.608,0.450,0.158
8/5 5:40:54 PM,36,Kitchen Sink,1.567,1.159,0.408
8/5 5:42:54 PM,36,Kitchen Sink,1.013,0.749,0.264
8/5 5:44:48 PM,12,Kitchen Sink,0.876,0.648,0.228
8/5 6:00:12 PM,108,CW,2.464,2.464,0.000
8/5 6:09:18 PM,90,Kitchen Sink,0.99,0.732,0.258
8/5 6:23:24 PM,54,Sink 4,0.48,0.355,0.125
8/5 6:23:48 PM,36,Kitchen Sink,0.05,0.037,0.013
8/5 6:25:18 PM,36,Kitchen Sink,0.962,0.711,0.251
8/5 6:27:12 PM,78,Kitchen Sink,0.786,0.581,0.205
8/5 6:29:12 PM,90,Kitchen Sink,0.079,0.058,0.021
8/5 6:51:42 PM,144,Kitchen Sink,0.25,0.185,0.065
8/5 6:56:30 PM,24,Kitchen Sink,0.263,0.195,0.068
8/5 7:14:24 PM,66,CW,3.052,3.052,0.000
8/5 7:44:54 PM,54,Kitchen Sink,1.538,1.137,0.401
8/5 8:34:18 PM,6,Sink 3,0.007,0.005,0.002
8/5 8:44:00 PM,42,Kitchen Sink,0.199,0.147,0.052
8/5 10:23:12 PM,6,Kitchen Sink,2.963,2.191,0.772
8/6 8:38:18 AM,72,Kitchen Sink,1.048,0.775,0.273
8/6 9:00:54 AM,24,Sink 4,0.215,0.159,0.056
8/6 9:02:48 AM,18,Sink 2,1.868,1.381,0.487
8/6 9:31:48 AM,6,Kitchen Sink,0.467,0.345,0.122
8/6 12:48:42 PM,6,Kitchen Sink,0.501,0.370,0.131
8/6 12:50:36 PM,6,Kitchen Sink,0.523,0.387,0.136
8/6 12:52:30 PM,72,Kitchen Sink,1.526,1.128,0.398
8/6 12:58:06 PM,90,DW1,1.712,1.712,0.000
8/6 1:07:48 PM,84,DW1,1.331,1.331,0.000
8/6 1:11:18 PM,72,Kitchen Sink,1.345,0.995,0.350
8/6 1:13:12 PM,36,Kitchen Sink,0.81,0.599,0.211
8/6 1:15:12 PM,48,Kitchen Sink,1.102,0.815,0.287
8/6 1:17:36 PM,66,DW1,1.648,1.648,0.000
8/6 1:27:24 PM,60,DW1,0.981,0.981,0.000
8/6 1:37:12 PM,126,DW1,1.168,1.168,0.000
8/6 1:42:18 PM,30,Kitchen Sink,1.184,0.876,0.308
8/6 1:44:12 PM,6,Kitchen Sink,0.22,0.163,0.057
8/6 1:46:12 PM,36,Kitchen Sink,1.588,1.174,0.414
8/6 2:23:24 PM,60,Kitchen Sink,1.356,1.003,0.353
8/6 2:25:18 PM,96,Sink 2,0.859,0.635,0.224
8/6 3:36:42 PM,6,Kitchen Sink,1.281,0.947,0.334
8/6 3:38:36 PM,90,Kitchen Sink,0.284,0.210,0.074
8/6 3:40:36 PM,12,Kitchen Sink,0.596,0.441,0.155
8/6 3:42:30 PM,42,Kitchen Sink,1.935,1.431,0.504
8/6 6:35:48 PM,18,Sink 4,0.668,0.494,0.174
8/6 6:37:06 PM,390,Shower 1,2.356,1.742,0.614
8/6 7:07:36 PM,360,Shower 1,1.251,0.925,0.326
8/6 7:09:00 PM,24,Kitchen Sink,0.786,0.581,0.205
8/6 7:15:30 PM,30,Kitchen Sink,1.235,0.913,0.322
8/6 7:17:24 PM,24,Sink 2,2.024,1.497,0.527
8/6 7:19:24 PM,12,Kitchen Sink,0.873,0.646,0.227
8/6 8:31:54 PM,42,Sink 4,2.308,1.707,0.601
8/6 8:33:48 PM,24,Sink 3,1.035,0.765,0.270
8/6 8:37:48 PM,36,Sink 3,0.522,0.386,0.136
8/6 9:31:48 PM,120,Kitchen Sink,0.869,0.643,0.226
8/6 9:33:42 PM,24,Kitchen Sink,1.316,0.973,0.343
8/6 10:43:12 PM,66,Sink 3,1.374,1.016,0.358
8/7 12:43:06 AM,24,Kitchen Sink,1.615,1.194,0.421
8/7 12:45:00 AM,6,Sink 4,0.02,0.015,0.005
8/7 12:46:54 AM,30,Kitchen Sink,0.679,0.502,0.177
8/7 12:48:54 AM,30,Kitchen Sink,1.989,1.471,0.518
8/7 4:46:54 AM,378,Shower 1,2.413,1.784,0.629
8/7 5:57:12 AM,24,Kitchen Sink,0.649,0.480,0.169
8/7 5:59:06 AM,6,Sink 3,0.01,0.007,0.003
8/7 6:01:00 AM,114,Kitchen Sink,1.145,0.847,0.298
8/7 7:18:42 AM,60,Kitchen Sink,0.048,0.035,0.013
8/7 8:47:00 AM,12,Kitchen Sink,1.47,1.087,0.383
8/7 9:50:54 AM,42,Kitchen Sink,1.497,1.107,0.390
8/7 9:57:12 AM,18,Kitchen Sink,0.53,0.392,0.138
8/7 10:42:12 AM,6,Sink 3,0.799,0.591,0.208
8/7 11:58:12 AM,6,Kitchen Sink,1.097,0.811,0.286
8/7 12:00:12 PM,6,Sink 2,0.756,0.559,0.197
8/7 12:56:24 PM,6,Kitchen Sink,0.831,0.614,0.217
8/7 1:30:30 PM,498,Shower 1,2.022,1.495,0.527
8/7 4:07:00 PM,48,Kitchen Sink,1.877,1.388,0.489
8/7 4:24:24 PM,42,Sink 3,0.846,0.626,0.220
8/7 5:01:00 PM,24,Kitchen Sink,0.185,0.137,0.048
8/7 5:58:54 PM,6,Kitchen Sink,0.906,0.670,0.236
8/7 6:00:48 PM,30,Kitchen Sink,1.897,1.403,0.494
8/7 6:47:54 PM,18,Sink 4,1.321,0.977,0.344
8/7 7:09:12 PM,6,Kitchen Sink,0.086,0.064,0.022
8/7 7:11:06 PM,6,Sink 2,1.099,0.813,0.286
8/7 7:13:06 PM,18,Sink 3,1.947,1.440,0.507
8/7 7:15:00 PM,36,Kitchen Sink,1.321,0.977,0.344
8/7 10:36:54 PM,6,Kitchen Sink,0.007,0.005,0.002
8/7 11:54:00 PM,36,Sink 3,1.253,0.926,0.327
8/7 11:55:54 PM,42,Kitchen Sink,0.757,0.560,0.197
8/7 11:57:48 PM,6,Kitchen Sink,0.108,0.080,0.028
8/8 1:34:36 AM,6,Sink 3,0.362,0.268,0.094
8/8 5:18:36 AM,6,Kitchen Sink,1.119,0.827,0.292
8/8 6:22:36 AM,18,Kitchen Sink,1.795,1.327,0.468
8/8 6:55:54 AM,84,Sink 2,0.089,0.066,0.023
8/8 7:12:06 AM,6,Kitchen Sink,0.415,0.307,0.108
8/8 7:15:24 AM,114,Kitchen Sink,0.961,0.710,0.251
8/8 7:17:24 AM,12,Kitchen Sink,0.967,0.715,0.252
8/8 8:37:24 AM,24,Sink 4,1.39,1.028,0.362
8/8 8:39:24 AM,6,Sink 3,0.532,0.393,0.139
8/8 8:45:48 AM,6,Kitchen Sink,0.114,0.084,0.030
8/8 8:47:42 AM,36,Kitchen Sink,1.483,1.096,0.387
8/8 9:16:06 AM,18,Sink 3,1.326,0.980,0.346
8/8 9:42:54 AM,6,CW,0.657,0.657,0.000
8/8 9:48:48 AM,48,Kitchen Sink,2.088,1.544,0.544
8/8 9:49:42 AM,6,Sink 3,0.833,0.616,0.217
8/8 9:51:36 AM,12,Kitchen Sink,0.93,0.688,0.242
8/8 10:41:54 AM,30,Kitchen Sink,1.527,1.129,0.398
8/8 11:05:06 AM,24,Kitchen Sink,0.374,0.277,0.097
8/8 12:07:24 PM,60,CW,2.426,2.426,0.000
8/8 12:58:24 PM,150,Kitchen Sink,0.05,0.037,0.013
8/8 6:11:48 PM,24,Kitchen Sink,1.935,1.431,0.504
8/8 6:13:42 PM,6,Kitchen Sink,0.486,0.359,0.127
8/8 6:33:42 PM,84,Kitchen Sink,0.618,0.457,0.161
8/8 6:35:42 PM,6,Kitchen Sink,1.001,0.740,0.261
8/8 6:37:36 PM,84,Kitchen Sink,2.235,1.652,0.583
8/8 7:13:12 PM,90,Kitchen Sink,1.354,1.001,0.353
8/8 7:24:24 PM,6,Sink 4,0.177,0.131,0.046
8/8 7:40:30 PM,6,Kitchen Sink,0.182,0.135,0.047
8/8 7:42:30 PM,12,Kitchen Sink,2.165,1.601,0.564
8/8 7:44:24 PM,6,Kitchen Sink,0.136,0.101,0.035
8/8 7:56:06 PM,174,Shower 2,3.356,2.481,0.875
8/8 9:17:48 PM,762,Shower 1,2.198,1.625,0.573
8/8 11:32:06 PM,522,Shower 1,1.313,0.971,0.342
8/9 8:34:18 AM,12,Sink 4,0.205,0.152,0.053
8/9 8:42:06 AM,12,Kitchen Sink,1.578,1.167,0.411
8/9 12:58:18 PM,12,Sink 3,1.683,1.244,0.439
8/9 2:01:42 PM,6,Kitchen Sink,0.062,0.046,0.016
8/9 2:03:36 PM,42,Kitchen Sink,1.717,1.269,0.448
8/9 5:16:18 PM,6,Kitchen Sink,0.04,0.030,0.010
8/9 5:35:54 PM,6,Sink 2,0.279,0.206,0.073
8/9 8:27:12 PM,36,Sink 3,1.221,0.903,0.318
8/9 8:29:06 PM,18,Kitchen Sink,1.144,0.846,0.298
8/9 8:31:06 PM,162,Kitchen Sink,1.607,1.188,0.419
8/9 10:35:18 PM,60,Sink 2,0.927,0.685,0.242
8/9 10:37:12 PM,12,Kitchen Sink,2.088,1.544,0.544
8/9 10:39:06 PM,6,Kitchen Sink,1.675,1.238,0.437
8/9 10:47:06 PM,6,Sink 4,0.879,0.650,0.229
8/10 6:25:42 AM,18,Kitchen Sink,0.67,0.495,0.175
8/10 6:27:36 AM,30,Kitchen Sink,1.132,0.837,0.295
8/10 6:29:36 AM,84,Kitchen Sink,1.868,1.381,0.487
8/10 6:31:30 AM,36,Kitchen Sink,0.427,0.316,0.111
8/10 6:33:24 AM,96,Sink 2,0.463,0.342,0.121
8/10 6:35:24 AM,36,Sink 3,0.048,0.035,0.013
8/10 6:37:18 AM,42,Kitchen Sink,1.309,0.968,0.341
8/10 6:39:12 AM,162,Kitchen Sink,1.058,0.782,0.276
8/10 6:41:06 AM,6,Sink 2,1.149,0.849,0.300
8/10 6:43:06 AM,12,Kitchen Sink,2.328,1.721,0.607
8/10 6:43:48 AM,42,Kitchen Sink,1.528,1.130,0.398
8/10 7:07:36 AM,6,Sink 4,0.248,0.183,0.065
8/10 7:09:30 AM,60,Sink 4,0.442,0.327,0.115
8/10 8:15:06 AM,48,Kitchen Sink,0.051,0.038,0.013
8/10 9:01:12 AM,6,Kitchen Sink,0.784,0.580,0.204
8/10 10:21:00 AM,24,Kitchen Sink,0.551,0.407,0.144
8/10 11:33:18 AM,1056,Shower 1,2.925,2.162,0.763
8/10 12:03:48 PM,372,Shower 1,2.65,1.959,0.691
8/10 12:24:42 PM,228,Kitchen Sink,0.126,0.093,0.033
8/10 1:08:18 PM,144,Kitchen Sink,0.05,0.037,0.013
8/10 1:10:18 PM,12,Kitchen Sink,0.311,0.230,0.081
8/10 2:22:48 PM,84,Kitchen Sink,2.028,1.499,0.529
8/10 4:56:48 PM,30,Kitchen Sink,0.661,0.489,0.172
8/10 5:49:06 PM,6,Sink 4,0.174,0.129,0.045
8/10 5:51:00 PM,6,Kitchen Sink,0.036,0.027,0.009
8/10 5:53:00 PM,6,Sink 2,0.487,0.360,0.127
8/10 8:17:36 PM,6,Kitchen Sink,0.598,0.442,0.156
8/10 8:19:30 PM,12,Kitchen Sink,1.106,0.818,0.288
8/10 8:30:48 PM,24,Kitchen Sink,1.485,1.098,0.387
8/10 8:59:36 PM,12,Kitchen Sink,0.359,0.265,0.094
8/10 9:40:00 PM,324,Shower 1,0.396,0.293,0.103
8/10 9:52:42 PM,36,Kitchen Sink,1.711,1.265,0.446
8/10 10:10:36 PM,588,Shower 1,3.766,2.784,0.982
8/10 10:23:54 PM,6,Sink 4,0.747,0.552,0.195
8/10 10:25:48 PM,168,Kitchen Sink,1.587,1.173,0.414
8/11 6:30:18 AM,24,Kitchen Sink,2.071,1.531,0.540
8/11 6:32:12 AM,24,Kitchen Sink,1.743,1.288,0.455
8/11 6:43:06 AM,36,CW,2.59,2.590,0.000
8/11 7:11:24 AM,36,Sink 4,2.259,1.670,0.589
8/11 7:13:18 AM,48,Kitchen Sink,1.496,1.106,0.390
8/11 7:14:06 AM,18,Kitchen Sink,0.489,0.361,0.128
8/11 7:15:12 AM,144,Kitchen Sink,0.616,0.455,0.161
8/11 7:16:00 AM,66,Sink 2,0.47,0.347,0.123
8/11 7:17:12 AM,36,Kitchen Sink,0.496,0.367,0.129
8/11 7:43:54 AM,72,CW,2.389,2.389,0.000
8/11 7:50:42 AM,444,Shower 1,1.069,0.790,0.279
8/11 8:34:00 AM,78,Kitchen Sink,1.892,1.399,0.493
8/11 8:42:54 AM,6,Sink 4,0.642,0.475,0.167
8/11 9:01:06 AM,72,CW,2.505,2.505,0.000
8/11 9:06:00 AM,72,CW,2.264,2.264,0.000
8/11 9:11:00 AM,108,CW,2.621,2.621,0.000
8/11 9:16:00 AM,102,CW,2.448,2.448,0.000
8/11 9:18:18 AM,6,Kitchen Sink,0.025,0.018,0.007
8/11 9:57:00 AM,72,CW,2.128,2.128,0.000
8/11 9:59:06 AM,6,Kitchen Sink,0.281,0.208,0.073
8/11 10:02:00 AM,60,CW,2.137,2.137,0.000
8/11 10:45:24 AM,66,Sink 4,0.443,0.327,0.116
8/11 12:12:36 PM,6,Sink 3,1.73,1.279,0.451
8/11 12:14:30 PM,18,Sink 2,0.759,0.561,0.198
8/11 12:16:24 PM,54,Sink 3,0.701,0.518,0.183
8/11 12:22:18 PM,6,Kitchen Sink,1.724,1.274,0.450
8/11 12:22:42 PM,6,Kitchen Sink,0.275,0.203,0.072
8/11 12:24:12 PM,78,Kitchen Sink,1.646,1.217,0.429
8/11 12:26:06 PM,60,Kitchen Sink,0.937,0.693,0.244
8/11 1:55:24 PM,12,CW,2.559,2.559,0.000
8/11 2:01:42 PM,72,Kitchen Sink,1.667,1.232,0.435
8/11 2:03:36 PM,36,Sink 4,1.803,1.333,0.470
8/11 4:37:48 PM,6,Sink 4,0.418,0.309,0.109
8/11 4:39:42 PM,12,Kitchen Sink,1.616,1.195,0.421
8/11 4:41:42 PM,102,Kitchen Sink,0.805,0.595,0.210
8/11 4:43:36 PM,72,Kitchen Sink,0.639,0.472,0.167
8/11 4:50:48 PM,6,Sink 4,0.279,0.206,0.073
8/11 5:32:30 PM,12,Sink 3,0.071,0.052,0.019
8/11 7:16:42 PM,12,Sink 3,0.836,0.618,0.218
8/11 7:18:42 PM,66,Kitchen Sink,1.305,0.965,0.340
8/11 7:20:36 PM,66,CW,2.102,2.102,0.000
8/11 7:27:12 PM,18,Kitchen Sink,1.318,0.974,0.344
8/11 8:02:48 PM,6,Sink 2,0.384,0.284,0.100
8/11 8:34:48 PM,72,CW,2.65,2.650,0.000
8/11 8:45:54 PM,18,Kitchen Sink,2.131,1.575,0.556
8/11 8:47:54 PM,18,Sink 3,1.006,0.744,0.262
8/11 8:49:48 PM,6,Kitchen Sink,0.201,0.149,0.052
8/11 9:53:00 PM,6,CW,0.79,0.790,0.000
8/11 10:10:12 PM,6,Sink 4,0.722,0.534,0.188
8/19 3:54:30 AM,6,Kitchen Sink,0.826,0.611,0.215
8/19 8:27:24 AM,36,Kitchen Sink,1.721,1.273,0.448
8/19 8:50:00 AM,6,Kitchen Sink,1.665,1.231,0.434
8/19 8:51:54 AM,12,Kitchen Sink,1.329,0.983,0.346
8/19 8:53:48 AM,42,Kitchen Sink,1.295,0.958,0.337
8/19 8:55:48 AM,54,Sink 2,0.501,0.370,0.131
8/19 8:57:42 AM,36,Sink 2,2.359,1.744,0.615
8/19 8:59:36 AM,12,Kitchen Sink,1.05,0.776,0.274
8/19 10:04:48 AM,6,Kitchen Sink,0.276,0.204,0.072
8/19 10:28:18 AM,534,Shower 1,2.953,2.183,0.770
8/19 11:43:06 AM,6,Sink 4,0.013,0.010,0.003
8/19 11:56:36 AM,30,Kitchen Sink,1.19,0.880,0.310
8/19 12:18:48 PM,18,Kitchen Sink,1.712,1.266,0.446
8/19 2:53:00 PM,30,Kitchen Sink,0.862,0.637,0.225
8/19 2:55:00 PM,6,Kitchen Sink,0.163,0.121,0.042
8/19 2:56:54 PM,18,Kitchen Sink,0.349,0.258,0.091
8/19 2:58:48 PM,96,CW,2.413,2.413,0.000
8/19 2:58:48 PM,12,Kitchen Sink,0.461,0.341,0.120
8/19 3:43:48 PM,6,Kitchen Sink,0.162,0.120,0.042
8/19 3:45:42 PM,60,Kitchen Sink,0.915,0.677,0.238
8/19 5:48:18 PM,18,Kitchen Sink,1.637,1.210,0.427
8/19 6:14:00 PM,60,Kitchen Sink,1.136,0.840,0.296
8/19 6:17:42 PM,18,Kitchen Sink,1.528,1.130,0.398
8/19 6:52:48 PM,12,Sink 2,1.19,0.880,0.310
8/19 7:49:24 PM,18,Kitchen Sink,0.677,0.501,0.176
8/19 7:51:24 PM,12,Kitchen Sink,0.616,0.455,0.161
8/19 8:13:48 PM,12,Kitchen Sink,1.68,1.242,0.438
8/19 8:15:42 PM,6,Sink 2,0.88,0.651,0.229
8/19 8:17:36 PM,156,Sink 3,1.822,1.347,0.475
8/19 8:19:36 PM,102,Sink 3,1.483,1.097,0.386
8/19 8:21:30 PM,156,Kitchen Sink,0.872,0.645,0.227
8/19 8:23:24 PM,6,Kitchen Sink,0.414,0.306,0.108
8/19 8:27:12 PM,6,Kitchen Sink,0.283,0.209,0.074
8/19 8:45:06 PM,12,Kitchen Sink,1.851,1.369,0.482
8/19 9:15:54 PM,114,Sink 2,0.723,0.535,0.188
8/19 9:42:24 PM,18,Kitchen Sink,1.718,1.270,0.448
8/19 9:44:54 PM,66,Kitchen Sink,1.018,0.753,0.265
8/19 9:46:48 PM,24,Kitchen Sink,1.842,1.362,0.480
