Time,Duration,Fixture,Combined,Hot,Cold
8/25 4:02:18 PM,6,Sink 2,0.359,0.266,0.093
8/25 4:04:12 PM,6,Kitchen Sink,0.333,0.246,0.087
8/25 4:06:12 PM,102,Kitchen Sink,1.713,1.268,0.445
8/25 4:08:06 PM,36,Kitchen Sink,0.092,0.068,0.024
8/25 4:10:00 PM,6,Sink 4,0.448,0.332,0.116
8/25 4:12:00 PM,54,Kitchen Sink,1.008,0.746,0.262
8/25 5:31:18 PM,12,Sink 4,1.879,1.391,0.488
8/25 5:33:12 PM,90,Kitchen Sink,1.181,0.874,0.307
8/25 9:10:30 PM,6,Sink 2,0.119,0.088,0.031
8/25 9:33:00 PM,48,Kitchen Sink,1.247,0.923,0.324
8/25 11:14:00 PM,6,Kitchen Sink,0.072,0.053,0.019
8/26 1:24:48 AM,24,Sink 3,1.503,1.113,0.390
8/26 5:55:30 AM,12,Kitchen Sink,1.221,0.904,0.317
8/26 5:57:24 AM,36,Kitchen Sink,1.068,0.791,0.277
8/26 5:59:24 AM,72,Sink 4,1.939,1.435,0.504
8/26 6:01:18 AM,42,Kitchen Sink,1.501,1.111,0.390
8/26 6:03:12 AM,48,Sink 4,0.998,0.739,0.259
8/26 6:05:12 AM,30,Sink 3,1.055,0.781,0.274
8/26 6:07:06 AM,144,Sink 4,1.996,1.478,0.518
8/26 6:09:00 AM,24,Kitchen Sink,1.471,1.089,0.382
8/26 7:11:42 AM,186,Kitchen Sink,0.917,0.679,0.238
8/26 7:56:36 AM,18,Kitchen Sink,0.880,0.651,0.229
8/26 9:32:42 AM,6,Kitchen Sink,1.003,0.742,0.261
8/26 9:44:18 AM,126,Kitchen Sink,0.666,0.493,0.173
8/26 10:04:00 AM,36,Kitchen Sink,0.866,0.641,0.225
8/26 10:26:54 AM,300,Bath 2,5.229,3.871,1.358
8/26 11:51:00 AM,6,Kitchen Sink,0.726,0.537,0.189
8/26 2:07:54 PM,36,CW,2.325,2.325,0.000
8/26 3:22:12 PM,84,CW,3.503,3.503,0.000
8/26 3:29:42 PM,24,Kitchen Sink,0.712,0.527,0.185
8/26 4:05:54 PM,6,Kitchen Sink,0.255,0.189,0.066
8/26 4:07:54 PM,6,Kitchen Sink,0.410,0.304,0.106
8/26 4:09:48 PM,42,Kitchen Sink,0.693,0.513,0.180
8/26 4:11:42 PM,36,Sink 4,1.390,1.029,0.361
8/26 4:13:24 PM,84,CW,1.508,1.508,0.000
8/26 4:13:42 PM,30,Sink 3,1.153,0.854,0.299
8/26 4:15:36 PM,12,Sink 2,0.043,0.032,0.011
8/26 4:17:30 PM,6,Kitchen Sink,0.189,0.140,0.049
8/26 4:19:24 PM,90,Sink 2,0.977,0.723,0.254
8/26 4:21:24 PM,24,Kitchen Sink,1.715,1.270,0.445
8/26 4:23:18 PM,18,Kitchen Sink,0.294,0.218,0.076
8/26 4:25:12 PM,6,Kitchen Sink,0.112,0.083,0.029
8/26 4:27:12 PM,30,Kitchen Sink,1.820,1.347,0.473
8/26 4:29:06 PM,72,Kitchen Sink,1.848,1.368,0.480
8/26 4:31:00 PM,36,Sink 2,2.061,1.526,0.535
8/26 5:05:54 PM,12,Kitchen Sink,0.686,0.508,0.178
8/26 5:07:48 PM,6,Kitchen Sink,2.398,1.775,0.623
8/26 5:17:30 PM,12,Sink 4,1.990,1.473,0.517
8/26 5:19:30 PM,12,Kitchen Sink,1.693,1.253,0.440
8/26 5:21:24 PM,6,Kitchen Sink,0.014,0.010,0.004
8/26 5:33:24 PM,6,Kitchen Sink,0.152,0.113,0.039
8/26 5:35:18 PM,6,Kitchen Sink,0.569,0.421,0.148
8/26 5:37:12 PM,78,Kitchen Sink,0.049,0.036,0.013
8/26 5:39:12 PM,30,Kitchen Sink,0.569,0.421,0.148
8/26 5:40:48 PM,84,Kitchen Sink,0.156,0.115,0.041
8/26 5:50:18 PM,18,Kitchen Sink,0.737,0.546,0.191
8/26 5:54:42 PM,42,Sink 2,0.362,0.268,0.094
8/26 5:56:36 PM,54,Sink 3,1.586,1.174,0.412
8/26 6:43:30 PM,36,Sink 3,0.048,0.036,0.012
8/26 6:44:12 PM,48,Kitchen Sink,0.092,0.068,0.024
8/26 6:46:06 PM,18,Sink 4,1.237,0.916,0.321
8/26 6:48:00 PM,42,Sink 4,0.817,0.605,0.212
8/26 9:20:36 PM,66,Kitchen Sink,1.309,0.969,0.340
8/27 6:12:36 AM,252,Shower 2,1.475,1.092,0.383
8/27 7:35:06 AM,12,Kitchen Sink,2.762,2.045,0.717
8/27 7:47:18 AM,18,Sink 4,0.701,0.519,0.182
8/27 7:49:12 AM,18,Kitchen Sink,1.205,0.892,0.313
8/27 7:51:12 AM,12,Sink 2,0.581,0.430,0.151
8/27 7:53:06 AM,192,Sink 4,1.521,1.126,0.395
8/27 9:27:54 AM,66,Sink 2,0.830,0.615,0.215
8/27 9:36:42 AM,120,Kitchen Sink,0.621,0.460,0.161
8/27 10:51:06 AM,6,Kitchen Sink,0.110,0.081,0.029
8/27 10:51:12 AM,78,DW1,1.483,1.483,0.000
8/27 10:53:06 AM,6,Sink 2,0.935,0.692,0.243
8/27 10:55:00 AM,90,Sink 4,0.514,0.381,0.133
8/27 11:01:00 AM,66,DW1,1.382,1.382,0.000
8/27 11:10:48 AM,78,DW1,1.287,1.287,0.000
8/27 11:20:36 AM,66,DW1,1.702,1.702,0.000
8/27 11:30:24 AM,72,DW1,1.330,1.330,0.000
8/27 4:11:30 PM,18,Sink 4,0.873,0.646,0.227
8/27 4:43:36 PM,78,Kitchen Sink,0.048,0.036,0.012
8/27 4:45:36 PM,156,Kitchen Sink,1.346,0.997,0.349
8/27 4:47:30 PM,42,Sink 4,0.049,0.036,0.013
8/27 5:46:18 PM,6,Kitchen Sink,0.127,0.094,0.033
8/27 5:48:18 PM,6,Sink 2,0.040,0.030,0.010
8/27 5:49:06 PM,6,Kitchen Sink,0.391,0.290,0.101
8/27 5:50:12 PM,6,Sink 3,0.440,0.326,0.114
8/27 8:11:54 PM,6,Kitchen Sink,0.043,0.032,0.011
8/27 10:12:54 PM,36,Sink 3,2.015,1.492,0.523
8/28 6:27:24 AM,6,Kitchen Sink,1.702,1.261,0.441
8/28 6:29:18 AM,6,Kitchen Sink,1.917,1.420,0.497
8/28 6:31:18 AM,36,Sink 2,0.960,0.711,0.249
8/28 6:33:12 AM,18,Kitchen Sink,0.630,0.467,0.163
8/28 6:35:06 AM,48,Sink 3,0.050,0.037,0.013
8/28 6:37:00 AM,30,Kitchen Sink,0.944,0.699,0.245
8/28 8:08:30 AM,24,Sink 4,0.756,0.560,0.196
8/28 8:10:24 AM,24,Kitchen Sink,0.781,0.578,0.203
8/28 8:12:18 AM,150,Kitchen Sink,0.667,0.494,0.173
8/28 8:35:24 AM,6,Kitchen Sink,0.393,0.291,0.102
8/28 9:35:00 AM,474,Shower 1,2.016,1.493,0.523
8/28 9:40:24 AM,36,Sink 4,0.871,0.645,0.226
8/28 10:05:30 AM,348,Shower 1,2.671,1.978,0.693
8/28 12:14:18 PM,66,CW,2.321,2.321,0.000
8/28 12:32:48 PM,72,Kitchen Sink,0.128,0.095,0.033
8/28 1:21:54 PM,90,Kitchen Sink,0.051,0.038,0.013
8/28 1:23:48 PM,6,Sink 3,0.043,0.032,0.011
8/28 1:25:48 PM,66,Sink 2,0.729,0.540,0.189
8/28 2:25:48 PM,6,Kitchen Sink,0.308,0.228,0.080
8/28 4:55:00 PM,534,Bath 2,5.858,4.339,1.519
8/28 7:56:12 PM,6,Kitchen Sink,0.185,0.137,0.048
8/28 8:23:06 PM,264,Shower 1,2.108,1.561,0.547
8/28 8:53:42 PM,582,Shower 1,3.046,2.256,0.790
8/28 9:04:06 PM,84,Kitchen Sink,1.867,1.383,0.484
8/28 9:06:06 PM,60,Sink 4,1.282,0.950,0.332
8/28 9:19:48 PM,12,Kitchen Sink,1.997,1.479,0.518
8/28 9:21:42 PM,6,Kitchen Sink,2.100,1.555,0.545
8/28 10:14:24 PM,66,DW1,1.508,1.508,0.000
8/28 10:24:12 PM,72,DW1,1.723,1.723,0.000
8/28 10:34:00 PM,126,DW1,1.857,1.857,0.000
8/28 10:43:42 PM,60,DW1,1.423,1.423,0.000
8/29 5:04:12 AM,12,Kitchen Sink,1.290,0.956,0.334
8/29 5:05:06 AM,24,Sink 4,0.046,0.034,0.012
8/29 5:06:06 AM,6,Sink 2,0.444,0.329,0.115
8/29 5:08:00 AM,102,Kitchen Sink,0.796,0.590,0.206
8/29 5:10:00 AM,6,Kitchen Sink,0.220,0.163,0.057
8/29 5:11:54 AM,6,Sink 3,0.405,0.300,0.105
8/29 5:13:48 AM,6,Sink 2,0.056,0.041,0.015
8/29 5:15:48 AM,6,Sink 2,2.539,1.881,0.658
8/29 5:17:42 AM,48,Kitchen Sink,2.262,1.676,0.586
8/29 5:19:36 AM,12,Sink 4,1.160,0.859,0.301
8/29 5:21:36 AM,42,Sink 2,1.461,1.082,0.379
8/29 5:23:30 AM,42,Kitchen Sink,0.669,0.496,0.173
8/29 5:25:24 AM,60,Sink 3,2.181,1.616,0.565
8/29 5:27:24 AM,12,Kitchen Sink,0.527,0.390,0.137
8/29 5:36:54 AM,72,Kitchen Sink,2.039,1.511,0.528
8/29 5:38:48 AM,18,Kitchen Sink,1.763,1.306,0.457
8/29 5:40:42 AM,24,Kitchen Sink,1.538,1.139,0.399
8/29 5:42:42 AM,12,Kitchen Sink,1.561,1.156,0.405
8/29 6:38:54 AM,252,Shower 2,2.207,1.635,0.572
8/29 8:45:30 AM,48,Kitchen Sink,0.888,0.658,0.230
8/29 8:47:24 AM,120,Kitchen Sink,1.691,1.253,0.438
8/29 8:49:18 AM,12,Sink 4,1.124,0.833,0.291
8/29 8:51:12 AM,36,Kitchen Sink,1.912,1.416,0.496
8/29 8:53:12 AM,18,Kitchen Sink,0.890,0.659,0.231
8/29 9:08:18 AM,354,Shower 1,1.611,1.194,0.417
8/29 11:55:42 AM,6,Kitchen Sink,0.619,0.459,0.160
8/29 11:57:36 AM,24,Kitchen Sink,1.979,1.466,0.513
8/29 11:59:30 AM,66,Kitchen Sink,1.413,1.047,0.366
8/29 12:01:30 PM,6,Sink 4,0.105,0.078,0.027
8/29 12:03:24 PM,6,Sink 2,0.234,0.173,0.061
8/29 12:05:18 PM,72,Kitchen Sink,0.050,0.037,0.013
8/29 12:07:18 PM,48,Kitchen Sink,2.168,1.606,0.562
8/29 12:09:12 PM,6,Kitchen Sink,0.592,0.439,0.153
8/29 12:11:06 PM,30,Sink 3,1.057,0.783,0.274
8/29 12:13:06 PM,18,Kitchen Sink,1.351,1.001,0.350
8/29 12:15:00 PM,6,Kitchen Sink,0.531,0.393,0.138
8/29 12:16:54 PM,138,Kitchen Sink,1.726,1.279,0.447
8/29 12:18:48 PM,102,Kitchen Sink,0.894,0.662,0.232
8/29 12:33:30 PM,36,Kitchen Sink,0.979,0.725,0.254
8/29 12:35:24 PM,72,Sink 2,1.218,0.902,0.316
8/29 12:37:18 PM,174,Kitchen Sink,0.394,0.292,0.102
8/29 12:39:18 PM,48,Kitchen Sink,0.906,0.671,0.235
8/29 1:19:06 PM,18,Sink 2,0.701,0.519,0.182
8/29 2:24:12 PM,30,Kitchen Sink,1.369,1.014,0.355
8/29 5:15:48 PM,18,Kitchen Sink,1.204,0.892,0.312
8/29 6:12:30 PM,18,Kitchen Sink,2.127,1.576,0.551
8/29 6:45:42 PM,630,Shower 2,1.799,1.333,0.466
8/29 7:04:06 PM,18,Kitchen Sink,1.671,1.238,0.433
8/29 7:47:06 PM,18,Sink 3,0.315,0.233,0.082
8/29 8:07:06 PM,6,Kitchen Sink,0.888,0.658,0.230
8/30 6:10:36 AM,450,Shower 1,2.630,1.949,0.681
8/30 6:41:06 AM,840,Shower 1,2.804,2.078,0.726
8/30 6:53:36 AM,522,Shower 1,3.272,2.425,0.847
8/30 7:01:06 AM,270,Shower 1,2.452,1.817,0.635
8/30 8:59:48 AM,390,Bath 1,4.577,3.392,1.185
8/30 9:11:06 AM,60,DW1,1.434,1.434,0.000
8/30 9:20:54 AM,90,DW1,1.539,1.539,0.000
8/30 9:30:36 AM,72,DW1,1.393,1.393,0.000
8/30 9:31:54 AM,120,Sink 3,1.211,0.897,0.314
8/30 9:40:24 AM,108,DW1,1.396,1.396,0.000
8/30 9:45:36 AM,18,Kitchen Sink,1.169,0.866,0.303
8/30 9:47:30 AM,24,Kitchen Sink,1.933,1.432,0.501
8/30 9:49:30 AM,96,Kitchen Sink,0.847,0.628,0.219
8/30 9:50:12 AM,96,DW1,1.362,1.362,0.000
8/30 9:51:24 AM,42,Kitchen Sink,0.743,0.551,0.192
8/30 10:00:00 AM,102,DW1,1.201,1.201,0.000
8/30 10:09:48 AM,96,DW1,1.374,1.374,0.000
8/30 12:39:12 PM,24,Sink 4,0.139,0.103,0.036
8/30 12:41:00 PM,42,Kitchen Sink,0.666,0.494,0.172
8/30 12:42:54 PM,144,Kitchen Sink,1.381,1.023,0.358
8/30 12:44:48 PM,6,Kitchen Sink,1.076,0.797,0.279
8/30 12:46:48 PM,42,Kitchen Sink,2.043,1.514,0.529
8/30 12:48:42 PM,24,Sink 3,0.527,0.391,0.136
8/30 2:01:12 PM,84,Kitchen Sink,2.062,1.528,0.534
8/30 2:03:12 PM,174,Kitchen Sink,1.623,1.203,0.420
8/30 2:31:18 PM,60,Sink 4,0.234,0.173,0.061
8/30 4:26:12 PM,18,Kitchen Sink,0.809,0.600,0.209
8/30 4:28:12 PM,48,Sink 3,0.942,0.698,0.244
8/30 4:32:24 PM,6,CW,3.102,3.102,0.000
8/30 5:33:06 PM,6,Kitchen Sink,0.303,0.225,0.078
8/30 5:35:00 PM,48,Sink 2,1.606,1.190,0.416
8/30 5:36:54 PM,48,Kitchen Sink,1.173,0.869,0.304
8/30 6:13:18 PM,6,Kitchen Sink,2.467,1.828,0.639
8/30 6:34:30 PM,48,Kitchen Sink,1.574,1.166,0.408
8/30 6:36:24 PM,12,Kitchen Sink,1.709,1.266,0.443
8/30 6:38:24 PM,24,Kitchen Sink,1.421,1.053,0.368
8/30 6:49:36 PM,18,Sink 4,0.355,0.263,0.092
8/30 7:14:48 PM,42,Kitchen Sink,1.134,0.840,0.294
8/30 7:16:42 PM,78,Kitchen Sink,0.996,0.738,0.258
8/30 7:36:06 PM,12,Sink 3,0.087,0.064,0.023
8/30 8:22:54 PM,108,Kitchen Sink,0.660,0.489,0.171
8/31 12:11:12 AM,258,Shower 1,0.689,0.511,0.178
8/31 12:15:12 AM,72,Kitchen Sink,0.771,0.572,0.199
8/31 12:41:48 AM,354,Shower 2,3.171,2.351,0.820
8/31 4:17:18 AM,12,Sink 3,1.133,0.840,0.293
8/31 6:55:30 AM,198,Shower 2,2.557,1.895,0.662
8/31 7:42:18 AM,12,Sink 3,1.561,1.157,0.404
8/31 7:44:12 AM,6,Sink 4,0.083,0.062,0.021
8/31 7:46:06 AM,24,Kitchen Sink,1.195,0.886,0.309
8/31 8:18:54 AM,36,Kitchen Sink,2.083,1.544,0.539
8/31 8:20:54 AM,66,Kitchen Sink,1.633,1.211,0.422
8/31 8:22:48 AM,30,Kitchen Sink,2.036,1.509,0.527
8/31 8:24:42 AM,12,Kitchen Sink,0.995,0.738,0.257
8/31 8:28:24 AM,36,Sink 3,1.712,1.269,0.443
8/31 8:30:18 AM,36,Kitchen Sink,0.714,0.529,0.185
8/31 8:32:12 AM,108,Kitchen Sink,1.987,1.473,0.514
8/31 8:34:12 AM,6,Kitchen Sink,0.583,0.432,0.151
8/31 8:36:06 AM,6,Sink 4,0.009,0.007,0.002
8/31 8:38:00 AM,12,Kitchen Sink,1.643,1.218,0.425
8/31 8:40:00 AM,66,Sink 3,2.284,1.693,0.591
8/31 8:41:54 AM,48,Kitchen Sink,0.410,0.304,0.106
8/31 8:43:48 AM,6,Sink 3,1.265,0.938,0.327
8/31 10:37:24 AM,126,Kitchen Sink,1.415,1.049,0.366
8/31 10:39:24 AM,66,Kitchen Sink,1.067,0.791,0.276
8/31 12:03:18 PM,114,Kitchen Sink,0.411,0.305,0.106
8/31 12:05:18 PM,6,Kitchen Sink,0.385,0.285,0.100
8/31 12:44:36 PM,24,CW,2.739,2.739,0.000
8/31 12:49:30 PM,72,CW,1.201,1.201,0.000
8/31 12:54:30 PM,72,CW,2.391,2.391,0.000
8/31 12:59:30 PM,60,CW,1.870,1.870,0.000
8/31 3:44:30 PM,36,Kitchen Sink,1.601,1.187,0.414
8/31 5:24:06 PM,60,Kitchen Sink,1.442,1.069,0.373
8/31 5:26:00 PM,30,Sink 4,0.051,0.038,0.013
8/31 5:28:00 PM,108,Kitchen Sink,1.523,1.129,0.394
8/31 5:33:24 PM,54,Sink 4,1.843,1.366,0.477
8/31 5:33:36 PM,102,Sink 4,0.928,0.688,0.240
8/31 5:35:18 PM,36,Sink 3,2.223,1.648,0.575
8/31 6:39:06 PM,18,Kitchen Sink,1.395,1.034,0.361
8/31 6:39:48 PM,60,Kitchen Sink,0.746,0.553,0.193
8/31 6:41:42 PM,6,Sink 3,1.422,1.054,0.368
8/31 6:43:42 PM,18,Sink 2,0.045,0.033,0.012
8/31 6:45:36 PM,18,Kitchen Sink,0.801,0.594,0.207
8/31 6:47:30 PM,60,Sink 4,1.688,1.251,0.437
8/31 7:03:24 PM,6,CW,1.371,1.371,0.000
8/31 7:08:24 PM,6,CW,1.900,1.900,0.000
8/31 7:13:24 PM,72,CW,2.879,2.879,0.000
8/31 7:53:12 PM,6,Kitchen Sink,1.236,0.916,0.320
8/31 8:44:30 PM,6,Kitchen Sink,0.620,0.460,0.160
8/31 8:52:00 PM,12,Kitchen Sink,1.334,0.989,0.345
8/31 8:53:42 PM,48,Sink 3,0.962,0.713,0.249
8/31 8:54:00 PM,30,Sink 2,1.842,1.365,0.477
8/31 8:55:36 PM,72,Kitchen Sink,0.684,0.507,0.177
8/31 9:11:24 PM,6,Kitchen Sink,1.558,1.155,0.403
8/31 9:13:24 PM,168,Kitchen Sink,0.931,0.690,0.241
8/31 9:15:18 PM,36,Kitchen Sink,1.779,1.319,0.460
9/1 3:04:00 AM,36,Kitchen Sink,0.635,0.471,0.164
9/1 3:05:54 AM,90,Kitchen Sink,1.375,1.020,0.355
9/1 3:07:54 AM,6,Kitchen Sink,0.056,0.042,0.014
9/1 3:09:48 AM,54,Kitchen Sink,1.858,1.378,0.480
9/1 3:11:42 AM,6,Sink 3,1.646,1.221,0.425
9/1 3:13:42 AM,66,Sink 2,0.530,0.393,0.137
9/1 5:05:18 AM,24,Kitchen Sink,0.977,0.724,0.253
9/1 6:35:00 AM,6,Sink 3,0.646,0.479,0.167
9/1 6:37:00 AM,96,Kitchen Sink,1.117,0.828,0.289
9/1 7:56:00 AM,48,Kitchen Sink,1.830,1.357,0.473
9/1 7:58:00 AM,6,Sink 3,0.171,0.127,0.044
9/1 7:59:54 AM,12,Sink 2,0.119,0.088,0.031
9/1 8:01:48 AM,6,Kitchen Sink,0.790,0.586,0.204
9/1 8:03:42 AM,36,Kitchen Sink,1.714,1.271,0.443
9/1 8:05:42 AM,90,Kitchen Sink,0.390,0.289,0.101
9/1 8:07:36 AM,90,Sink 3,1.658,1.229,0.429
9/1 8:09:30 AM,6,Kitchen Sink,1.047,0.776,0.271
9/1 8:11:30 AM,42,Kitchen Sink,2.294,1.701,0.593
9/1 8:24:12 AM,216,Bath 2,3.679,2.728,0.951
9/1 8:26:06 AM,246,Shower 2,2.734,2.027,0.707
9/1 8:31:06 AM,18,Sink 3,0.830,0.615,0.215
9/1 8:33:00 AM,6,Kitchen Sink,0.846,0.627,0.219
9/1 8:55:30 AM,36,Sink 3,0.052,0.039,0.013
9/1 9:04:00 AM,12,Kitchen Sink,1.161,0.861,0.300
9/1 10:51:12 AM,84,Sink 3,0.049,0.036,0.013
9/1 10:59:54 AM,12,Kitchen Sink,0.985,0.730,0.255
9/1 11:09:24 AM,30,Kitchen Sink,1.230,0.912,0.318
9/1 11:09:36 AM,72,Kitchen Sink,1.103,0.818,0.285
9/1 11:11:24 AM,6,Sink 2,0.529,0.392,0.137
9/1 11:46:24 AM,42,Sink 3,0.953,0.707,0.246
9/1 11:46:30 AM,60,CW,1.244,1.244,0.000
9/1 3:17:18 PM,48,Kitchen Sink,0.582,0.432,0.150
9/1 3:29:24 PM,30,Kitchen Sink,1.290,0.957,0.333
9/1 3:31:18 PM,120,Kitchen Sink,2.260,1.676,0.584
9/1 3:33:12 PM,6,Kitchen Sink,0.086,0.064,0.022
9/1 5:20:48 PM,6,Kitchen Sink,1.947,1.444,0.503
9/1 5:22:42 PM,6,Kitchen Sink,0.548,0.406,0.142
9/1 5:24:30 PM,48,Kitchen Sink,1.961,1.454,0.507
9/1 5:24:36 PM,90,Kitchen Sink,1.593,1.181,0.412
9/1 5:26:30 PM,12,Kitchen Sink,1.446,1.072,0.374
9/1 5:28:24 PM,24,Kitchen Sink,1.076,0.798,0.278
9/1 5:30:18 PM,12,Sink 2,1.448,1.074,0.374
9/1 5:30:30 PM,18,Kitchen Sink,0.955,0.708,0.247
9/1 5:32:18 PM,120,Sink 2,1.336,0.991,0.345
9/1 5:34:12 PM,6,Kitchen Sink,0.180,0.133,0.047
9/1 5:36:06 PM,84,Kitchen Sink,0.706,0.524,0.182
9/1 5:38:06 PM,12,Kitchen Sink,0.362,0.268,0.094
9/1 5:40:00 PM,24,Kitchen Sink,1.296,0.961,0.335
9/1 5:41:54 PM,6,Kitchen Sink,0.026,0.019,0.007
9/1 6:38:00 PM,108,Kitchen Sink,0.975,0.723,0.252
9/1 7:05:24 PM,138,Kitchen Sink,0.808,0.599,0.209
9/1 7:14:30 PM,6,Sink 2,0.652,0.483,0.169
9/1 7:16:24 PM,12,Sink 3,0.349,0.259,0.090
9/1 7:24:18 PM,102,Kitchen Sink,2.271,1.684,0.587
9/1 7:26:12 PM,6,Kitchen Sink,0.163,0.121,0.042
9/1 7:28:06 PM,36,Kitchen Sink,1.987,1.473,0.514
9/1 7:30:06 PM,6,Kitchen Sink,0.345,0.256,0.089
9/1 8:03:42 PM,474,Shower 2,3.010,2.232,0.778
9/1 8:27:48 PM,48,Kitchen Sink,1.712,1.269,0.443
9/1 8:29:42 PM,30,Kitchen Sink,1.743,1.292,0.451
9/2 4:13:18 AM,60,CW,2.217,2.217,0.000
9/2 5:27:30 AM,18,CW,3.456,3.456,0.000
9/2 6:41:48 AM,6,CW,1.330,1.330,0.000
9/2 8:36:24 AM,318,Shower 1,2.811,2.085,0.726
9/2 9:07:00 AM,540,Shower 2,3.693,2.739,0.954
9/2 9:22:12 AM,42,Kitchen Sink,2.289,1.698,0.591
9/2 9:24:12 AM,18,Kitchen Sink,0.452,0.335,0.117
9/2 9:26:06 AM,30,Kitchen Sink,1.281,0.950,0.331
9/2 10:01:48 AM,6,Kitchen Sink,0.088,0.065,0.023
9/2 11:36:06 AM,18,Kitchen Sink,0.791,0.587,0.204
9/2 11:51:06 AM,48,Sink 2,1.192,0.884,0.308
9/2 11:51:24 AM,6,Sink 3,0.443,0.329,0.114
9/2 12:00:12 PM,342,Shower 2,1.680,1.246,0.434
9/2 12:36:18 PM,6,Kitchen Sink,0.893,0.662,0.231
9/2 12:38:12 PM,24,Kitchen Sink,1.545,1.146,0.399
9/2 1:13:18 PM,6,Kitchen Sink,0.879,0.652,0.227
9/2 1:19:00 PM,36,Kitchen Sink,1.229,0.912,0.317
9/2 1:40:00 PM,12,Kitchen Sink,2.473,1.834,0.639
9/2 1:41:54 PM,24,Kitchen Sink,0.795,0.590,0.205
9/2 1:43:48 PM,36,Kitchen Sink,0.568,0.421,0.147
9/2 1:44:24 PM,12,Kitchen Sink,0.077,0.057,0.020
9/2 1:45:48 PM,24,Kitchen Sink,0.948,0.703,0.245
9/2 1:46:24 PM,6,Kitchen Sink,0.787,0.584,0.203
9/2 1:47:42 PM,12,Kitchen Sink,0.040,0.030,0.010
9/2 1:49:36 PM,6,Kitchen Sink,0.933,0.692,0.241
9/2 1:51:36 PM,114,Kitchen Sink,0.685,0.508,0.177
9/2 2:07:18 PM,18,Kitchen Sink,1.131,0.839,0.292
9/2 2:08:12 PM,18,Kitchen Sink,0.283,0.210,0.073
9/2 2:09:12 PM,36,Kitchen Sink,0.046,0.034,0.012
9/2 3:35:36 PM,6,Kitchen Sink,0.633,0.470,0.163
9/2 4:59:30 PM,12,Kitchen Sink,0.884,0.656,0.228
9/2 5:50:30 PM,24,Kitchen Sink,0.538,0.399,0.139
9/2 5:53:48 PM,12,Sink 4,2.643,1.961,0.682
9/2 6:05:36 PM,36,Kitchen Sink,0.813,0.603,0.210
9/2 8:19:48 PM,78,Kitchen Sink,1.613,1.196,0.417
9/2 8:52:48 PM,6,Kitchen Sink,0.381,0.283,0.098
9/2 10:15:48 PM,132,Kitchen Sink,2.225,1.650,0.575
9/2 10:25:12 PM,72,Kitchen Sink,1.009,0.748,0.261
9/3 12:18:54 AM,54,Kitchen Sink,1.400,1.039,0.361
9/3 5:50:06 AM,108,Sink 2,1.759,1.305,0.454
9/3 7:31:30 AM,348,Shower 1,3.093,2.295,0.798
9/3 7:46:42 AM,6,Kitchen Sink,0.029,0.022,0.007
9/3 8:07:24 AM,36,Sink 3,1.820,1.351,0.469
9/3 8:09:18 AM,42,Kitchen Sink,1.661,1.233,0.428
9/3 8:11:18 AM,24,Kitchen Sink,0.823,0.611,0.212
9/3 8:54:42 AM,6,Sink 2,0.559,0.415,0.144
9/3 9:02:54 AM,6,Kitchen Sink,3.245,2.408,0.837
9/3 9:59:12 AM,36,Sink 4,1.968,1.460,0.508
9/3 10:01:12 AM,30,Kitchen Sink,1.042,0.773,0.269
9/3 10:58:36 AM,660,Shower 1,4.146,3.076,1.070
9/3 2:52:06 PM,24,Kitchen Sink,0.942,0.699,0.243
9/3 2:54:06 PM,108,Sink 2,1.912,1.419,0.493
9/3 2:56:00 PM,6,Kitchen Sink,0.011,0.008,0.003
9/3 2:57:54 PM,12,Kitchen Sink,0.924,0.686,0.238
9/3 2:59:54 PM,42,Sink 3,1.053,0.781,0.272
9/3 2:59:54 PM,60,Kitchen Sink,0.943,0.700,0.243
9/3 3:01:48 PM,24,Kitchen Sink,1.129,0.838,0.291
9/3 3:03:42 PM,30,Kitchen Sink,1.290,0.957,0.333
9/3 4:12:48 PM,54,Kitchen Sink,2.180,1.618,0.562
9/3 4:14:42 PM,48,Sink 3,1.572,1.166,0.406
9/3 4:16:36 PM,48,Kitchen Sink,1.887,1.400,0.487
9/3 5:57:12 PM,12,Sink 2,1.887,1.400,0.487
9/3 8:29:30 PM,24,Sink 3,2.471,1.834,0.637
9/3 9:41:12 PM,66,Sink 3,1.169,0.867,0.302
9/3 9:47:54 PM,6,Sink 2,0.564,0.419,0.145
9/4 12:40:54 AM,6,Sink 3,1.166,0.866,0.300
9/4 12:42:48 AM,12,Kitchen Sink,1.266,0.940,0.326
9/4 2:39:24 AM,12,CW,2.693,2.693,0.000
9/4 2:44:24 AM,12,CW,3.796,3.796,0.000
9/4 6:07:18 AM,6,Kitchen Sink,0.018,0.013,0.005
9/4 9:06:00 AM,174,Kitchen Sink,1.137,0.844,0.293
9/4 9:12:24 AM,42,Kitchen Sink,1.741,1.292,0.449
9/4 9:14:18 AM,12,Sink 3,0.851,0.632,0.219
9/4 9:25:24 AM,60,Kitchen Sink,1.563,1.160,0.403
9/4 9:27:18 AM,18,Sink 4,2.385,1.770,0.615
9/4 9:29:12 AM,24,Sink 3,0.419,0.311,0.108
9/4 9:41:30 AM,60,Sink 4,1.120,0.831,0.289
9/4 10:00:18 AM,12,Kitchen Sink,0.454,0.337,0.117
9/4 10:21:42 AM,18,Kitchen Sink,0.755,0.560,0.195
